,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,cohort,age,Segment,ResponseTxt,BiggerPurchases
129,11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2014-05-01,58,Wines,Nao aceito,NumStorePurchases
130,8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,2013-09-01,61,Wines,Nao aceito,NumDealsPurchases
131,433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2013-03-01,55,Wines,Nao aceito,NumWebPurchases
132,9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2014-02-01,45,Wines,Nao aceito,NumStorePurchases
133,1295,1963,Graduation,Married,,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,2013-08-01,50,Wines,Nao aceito,NumStorePurchases
134,5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2013-08-01,49,Wines,Nao aceito,NumWebVisitsMonth
135,1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,2013-03-01,46,Wines,Nao aceito,NumStorePurchases
136,5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-08-01,36,FishProducts,Nao aceito,NumWebVisitsMonth
137,9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,2013-07-01,54,Wines,Nao aceito,NumWebVisitsMonth
138,7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2014-05-01,41,GoldProds,Aceito,NumWebVisitsMonth
139,1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-01,48,Wines,Nao aceito,NumWebVisitsMonth
140,821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2012-10-01,20,Wines,Nao aceito,NumStorePurchases
141,11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,2013-11-01,37,Wines,Aceito,NumStorePurchases
142,8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,2013-04-01,51,MeatProducts,Nao aceito,NumStorePurchases
143,2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2013-08-01,39,Wines,Nao aceito,NumStorePurchases
144,9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,2013-03-01,25,GoldProds,Nao aceito,NumWebVisitsMonth
145,9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2012-10-01,36,Wines,Nao aceito,NumWebVisitsMonth
146,10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,2012-10-01,37,FishProducts,Aceito,NumWebVisitsMonth
147,3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013-08-01,32,MeatProducts,Nao aceito,NumWebVisitsMonth
148,5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2012-08-01,39,MeatProducts,Nao aceito,NumWebVisitsMonth
149,4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014-06-01,48,Wines,Nao aceito,NumStorePurchases
150,3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2014-04-01,61,Wines,Nao aceito,NumStorePurchases
151,7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,2014-03-01,45,Wines,Nao aceito,NumWebPurchases
152,7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2012-12-01,40,Wines,Nao aceito,NumWebPurchases
153,92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,2014-05-01,26,MeatProducts,Nao aceito,NumWebVisitsMonth
154,7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012-10-01,60,Wines,Nao aceito,NumStorePurchases
155,10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013-02-01,64,Wines,Aceito,NumWebPurchases
156,3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013-07-01,55,Wines,Nao aceito,NumWebVisitsMonth
157,9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013-09-01,35,Wines,Nao aceito,NumWebVisitsMonth
158,9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013-10-01,36,MeatProducts,Nao aceito,NumStorePurchases
159,2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013-08-01,58,Wines,Nao aceito,NumStorePurchases
160,2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013-07-01,55,Wines,Nao aceito,NumWebVisitsMonth
161,9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012-11-01,67,Wines,Nao aceito,NumWebPurchases
162,8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014-01-01,30,Wines,Nao aceito,NumWebVisitsMonth
163,10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013-05-01,38,Wines,Nao aceito,NumStorePurchases
164,8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,2014-03-01,41,MeatProducts,Nao aceito,NumCatalogPurchases
165,4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013-11-01,47,MeatProducts,Nao aceito,NumWebVisitsMonth
166,10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013-11-01,60,FishProducts,Nao aceito,NumCatalogPurchases
167,3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013-08-01,54,Wines,Nao aceito,NumStorePurchases
168,6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013-11-01,25,MeatProducts,Nao aceito,NumStorePurchases
169,3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-02-01,57,GoldProds,Nao aceito,NumWebVisitsMonth
170,5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-04-01,49,MeatProducts,Nao aceito,NumWebVisitsMonth
171,6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-07-01,31,GoldProds,Nao aceito,NumWebVisitsMonth
172,1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014-04-01,44,Wines,Nao aceito,NumWebVisitsMonth
173,1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-01-01,55,Wines,Nao aceito,NumWebVisitsMonth
174,641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014-04-01,47,Wines,Nao aceito,NumWebVisitsMonth
175,8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012-09-01,37,Wines,Nao aceito,NumWebPurchases
176,10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012-12-01,64,Wines,Aceito,NumCatalogPurchases
177,10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014-05-01,44,Wines,Nao aceito,NumWebVisitsMonth
178,10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014-06-01,55,MeatProducts,Nao aceito,NumStorePurchases
179,6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013-12-01,62,MeatProducts,Nao aceito,NumStorePurchases
180,7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014-05-01,38,Wines,Nao aceito,NumWebVisitsMonth
181,3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014-05-01,26,Wines,Nao aceito,NumWebVisitsMonth
182,10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013-09-01,67,Wines,Nao aceito,NumStorePurchases
183,10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014-01-01,30,Wines,Nao aceito,NumWebVisitsMonth
184,2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-06-01,53,SweetProducts,Nao aceito,NumWebVisitsMonth
185,3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012-12-01,29,MeatProducts,Nao aceito,NumWebVisitsMonth
186,5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014-03-01,44,Wines,Nao aceito,NumWebVisitsMonth
187,3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013-08-01,47,Wines,Nao aceito,NumStorePurchases
188,6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013-03-01,37,Wines,Nao aceito,NumCatalogPurchases
189,6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-02-01,49,Wines,Nao aceito,NumWebVisitsMonth
190,9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012-09-01,34,GoldProds,Nao aceito,NumWebVisitsMonth
191,5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013-05-01,24,Wines,Nao aceito,NumStorePurchases
192,7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,2013-09-01,113,GoldProds,Nao aceito,NumWebVisitsMonth
193,1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-01,25,Wines,Nao aceito,NumWebVisitsMonth
194,326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013-02-01,40,Wines,Nao aceito,NumStorePurchases
195,7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013-12-01,36,Wines,Nao aceito,NumWebVisitsMonth
196,6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014-05-01,34,Wines,Nao aceito,NumStorePurchases
197,9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,2013-09-01,59,MeatProducts,Nao aceito,NumCatalogPurchases
198,6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013-01-01,59,MeatProducts,Nao aceito,NumCatalogPurchases
199,3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014-03-01,41,Wines,Aceito,NumWebVisitsMonth
200,7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014-06-01,62,Wines,Nao aceito,NumWebPurchases
201,10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,2013-12-01,45,MeatProducts,Nao aceito,NumStorePurchases
202,8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,2013-10-01,35,Wines,Nao aceito,NumWebPurchases
203,2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,2012-11-01,35,Wines,Aceito,NumStorePurchases
204,1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-01,48,Wines,Nao aceito,NumWebVisitsMonth
205,624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,2012-11-01,28,GoldProds,Aceito,NumWebVisitsMonth
206,5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,2013-12-01,25,GoldProds,Nao aceito,NumWebVisitsMonth
207,5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2013-05-01,50,MeatProducts,Nao aceito,NumDealsPurchases
208,868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-06-01,48,Wines,Nao aceito,NumWebVisitsMonth
209,380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,2012-09-01,58,Wines,Aceito,NumWebPurchases
210,2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,2013-03-01,57,Wines,Nao aceito,NumStorePurchases
211,6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,2014-03-01,60,Wines,Nao aceito,NumStorePurchases
212,6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,2012-10-01,44,Wines,Nao aceito,NumDealsPurchases
213,2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,2013-01-01,39,Wines,Nao aceito,NumDealsPurchases
214,0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013-05-01,28,MeatProducts,Nao aceito,NumStorePurchases
215,1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,2014-04-01,37,Wines,Nao aceito,NumWebPurchases
216,7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014-05-01,36,Wines,Nao aceito,NumWebVisitsMonth
217,6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,2013-11-01,65,Wines,Nao aceito,NumCatalogPurchases
218,1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013-08-01,59,Wines,Nao aceito,NumWebVisitsMonth
219,454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,2012-11-01,32,Wines,Nao aceito,NumWebPurchases
220,1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,2014-04-01,26,Wines,Nao aceito,NumStorePurchases
221,2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,2013-11-01,44,MeatProducts,Nao aceito,NumStorePurchases
222,4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,2014-04-01,44,Wines,Nao aceito,NumStorePurchases
223,9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,2013-01-01,33,Wines,Nao aceito,NumWebVisitsMonth
224,7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,2012-09-01,50,Wines,Nao aceito,NumStorePurchases
225,4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2013-03-01,35,Wines,Nao aceito,NumWebVisitsMonth
226,7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,2012-10-01,36,Wines,Nao aceito,NumWebPurchases
227,709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,2012-12-01,60,Wines,Nao aceito,NumStorePurchases
228,460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,2012-08-01,40,Wines,Nao aceito,NumStorePurchases
229,3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014-02-01,28,MeatProducts,Nao aceito,NumWebVisitsMonth
230,6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013-03-01,47,Wines,Aceito,NumDealsPurchases
231,5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,2013-01-01,51,Wines,Nao aceito,NumWebVisitsMonth
232,1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013-05-01,42,MeatProducts,Nao aceito,NumWebVisitsMonth
233,9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,2014-04-01,63,FishProducts,Nao aceito,NumStorePurchases
234,3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,2013-03-01,48,Wines,Nao aceito,NumStorePurchases
235,89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013-12-01,38,GoldProds,Nao aceito,NumWebVisitsMonth
236,2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-12-01,31,Wines,Nao aceito,NumWebVisitsMonth
237,9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,2013-10-01,55,Wines,Nao aceito,NumStorePurchases
238,7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013-12-01,40,GoldProds,Nao aceito,NumWebVisitsMonth
239,11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,2014-05-01,121,Wines,Nao aceito,NumWebVisitsMonth
240,313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,2013-10-01,45,Wines,Nao aceito,NumStorePurchases
241,9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,2012-12-01,54,Wines,Nao aceito,NumWebPurchases
242,10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013-07-01,42,Wines,Nao aceito,NumWebVisitsMonth
243,9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,2013-11-01,23,Wines,Aceito,NumCatalogPurchases
244,6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,2012-08-01,54,Wines,Nao aceito,NumWebPurchases
245,7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2014-06-01,50,Wines,Nao aceito,NumWebVisitsMonth
246,2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,2013-05-01,41,Wines,Aceito,NumStorePurchases
247,9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,2013-01-01,60,Wines,Nao aceito,NumWebPurchases
248,8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012-08-01,24,Wines,Nao aceito,NumCatalogPurchases
249,8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,2012-10-01,43,Wines,Nao aceito,NumWebPurchases
250,10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-09-01,38,MeatProducts,Nao aceito,NumWebVisitsMonth
251,6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2013-10-01,28,GoldProds,Nao aceito,NumWebVisitsMonth
252,10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,2013-04-01,39,MeatProducts,Aceito,NumStorePurchases
253,2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,2012-09-01,54,MeatProducts,Nao aceito,NumWebVisitsMonth
254,10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,2012-08-01,45,Wines,Nao aceito,NumStorePurchases
255,5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2012-10-01,38,Wines,Nao aceito,NumWebVisitsMonth
256,309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,2012-10-01,51,Wines,Nao aceito,NumWebPurchases
257,3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,2012-10-01,48,Wines,Nao aceito,NumStorePurchases
258,2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-06-01,49,Wines,Nao aceito,NumWebVisitsMonth
259,3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013-12-01,56,Wines,Nao aceito,NumWebVisitsMonth
